DienTich,City,District,MucGia,MatTien,PhapLy,DuongVao,HuongNha,SoTang,SoPhongNgu,SoToilet,NoiThat,Ward
48.5,1,268,8199999999.999999,,1,6.0,6,5.0,4,3,1,9550
65.0,1,268,23900000000.0,,1,,2,7.0,6,3,2,9544
61.0,1,4,12500000000.0,3.2,1,7.0,2,3.0,3,2,0,130
111.0,75,731,6000000000.0,6.0,1,60.0,3,2.0,4,4,2,26380
114.0,79,770,40000000000.0,,1,,5,,0,0,1,27127
190.0,79,778,14500000000.0,,,,4,,1,11,2,27469
37.0,1,21,4800000000.0,4.1,1,7.0,4,5.0,3,4,2,598
100.0,1,4,8500000000.0,5.0,1,3.0,6,5.0,4,5,1,118
60.4,79,772,10500000000.0,30.0,1,,3,,2,1,0,27247
52.0,1,5,13400000000.0,4.5,,,2,4.0,0,8,1,157
85.0,1,9,27000000000.0,4.0,1,12.0,1,1.0,1,1,2,361
220.0,75,742,14850000000.0,,,,5,3.0,0,3,2,26476
30.0,1,6,4250000000.0,6.5,1,,4,3.0,2,3,2,184
68.0,1,4,9000000000.0,4.2,,,3,3.0,4,2,1,130
53.9,79,771,15000000000.0,,1,,3,4.0,4,5,2,27172
100.0,79,778,18500000000.0,,,,6,,9,11,1,27475
108.0,79,778,14500000000.0,,,,3,4.0,11,3,1,27466
40.0,1,1,10000000000.0,4.0,1,,3,6.0,6,5,2,7
37.0,79,771,7800000000.0,,1,12.0,7,5.0,4,4,2,27169
85.0,1,9,17300000000.0,5.0,1,,4,3.0,4,3,3,352
55.0,1,3,10790000000.0,4.0,1,4.0,6,5.0,5,4,2,103
36.0,1,6,5650000000.0,3.8,1,2.0,4,6.0,4,5,1,202
42.2,1,7,8600000000.0,4.0,,,5,4.0,10,4,1,286
180.0,1,268,40000000000.0,,1,,6,,12,1,2,9541
266.0,56,568,20000000000.0,9.0,1,8.0,7,2.0,14,0,2,22351
46.0,1,275,2300000000.0,,1,,2,3.0,3,3,2,9937
45.0,1,7,10700000000.0,3.8,1,8.0,1,5.0,4,5,2,295
93.0,1,4,25900000000.0,4.9,1,42.0,5,1.0,1,1,3,145
60.5,1,1,11700000000.0,4.0,,3.0,3,4.0,4,4,2,7
165.0,1,18,40500000000.0,,1,,7,4.0,6,0,2,571
72.0,79,776,6000000000.0,4.0,1,,6,1.0,1,1,0,27418
70.0,1,8,14500000000.0,,1,,4,7.0,6,7,3,319
52.0,1,8,8000000000.0,,1,,3,5.0,9,9,2,313
60.0,79,766,8500000000.0,4.0,1,,6,4.0,6,6,1,26968
120.0,79,771,22500000000.0,6.0,1,,5,5.0,5,6,2,27169
52.0,48,491,2350000000.0,,1,,8,2.0,3,2,1,20218
159.7,79,777,12500000000.0,8.0,,,2,3.0,2,5,1,27442
25.0,1,2,18500000000.0,3.5,,,4,3.0,9,4,1,82
50.0,1,1,21500000000.0,4.4,1,,7,9.0,4,7,2,6
100.0,1,268,13000000000.0,5.0,2,17.0,6,5.0,4,4,1,9565
100.0,1,268,10000000000.0,5.0,2,17.0,1,,13,9,2,9565
135.0,27,261,7500000000.0,9.0,1,12.0,3,3.0,4,3,2,9397
108.0,31,311,11000000000.0,,4,,6,4.0,2,1,2,11536
50.0,1,1,12500000000.0,3.8,1,,4,6.0,5,5,2,7
250.0,79,763,45000000000.0,10.0,1,30.0,8,3.0,4,4,2,26866
166.0,79,763,22000000000.0,,1,14.0,4,3.0,5,5,0,26866
34.0,1,268,6500000000.0,,1,,4,5.0,3,3,2,9886
40.0,74,723,960000000.0,6.0,3,6.0,5,2.0,2,2,0,25939
47.0,1,5,9450000000.0,,1,,1,5.0,4,5,2,172
200.0,1,268,27800000000.0,10.0,1,,4,,16,4,2,9552
100.79,68,672,7000000000.0,6.0,1,3.0,2,,2,0,1,24802
140.0,79,769,28000000000.0,,,,3,3.0,17,8,2,27091
70.0,1,1,23000000000.0,6.0,1,6.0,2,6.0,4,0,1,6
135.0,1,274,17900000000.0,,1,50.0,2,,4,7,3,9877
80.0,33,326,9000000000.0,,,,6,,5,10,1,12031
60.0,33,326,7000000000.0,,,,2,,10,22,2,12031
139.0,79,764,10000000000.0,,1,,5,1.0,2,1,1,26899
315.0,79,767,48000000000.0,,1,,4,7.0,50,7,0,27016
80.0,1,7,32000000000.0,4.0,1,20.0,2,5.0,6,5,3,277
204.0,1,268,47940000000.0,,,,6,,4,1,2,9886
64.0,33,326,8700000000.0,,,,6,,1,4,1,12031
56.25,22,193,9900000000.0,3.75,1,35.0,6,4.0,5,5,3,6688
36.0,1,4,4750000000.0,3.5,,3.0,8,5.0,3,4,2,148
130.0,79,765,23500000000.0,6.0,,,6,4.0,9,1,2,26926
35.0,1,4,6950000000.0,4.0,1,7.0,6,7.0,4,5,1,154
75.0,1,18,12200000000.0,8.0,1,12.0,2,2.0,3,3,2,565
19.0,79,786,1550000000.0,,1,,4,3.0,2,3,2,27643
38.0,1,8,4600000000.0,,1,,3,5.0,7,7,3,304
100.0,79,764,17500000000.0,,1,,1,4.0,2,4,1,26884
63.0,79,766,8300000000.000001,4.5,,,2,3.0,4,3,2,26977
60.0,1,7,8500000000.0,6.0,1,,7,5.0,5,4,2,283
352.0,74,723,10900000000.0,13.0,1,,3,2.0,4,4,1,25891
220.0,79,764,35000000000.0,11.0,1,14.0,2,4.0,8,8,1,26884
120.0,79,769,11000000000.0,6.0,,,1,,1,10,0,27109
160.0,60,593,4700000000.0,8.0,4,16.0,7,2.0,3,3,0,22966
64.0,33,326,7330000000.0,4.0,4,13.0,7,5.0,4,4,1,12034
40.0,1,8,4850000000.0,,,,5,5.0,3,4,2,322
44.0,79,761,3450000000.0,,1,4.0,5,2.0,2,2,2,26782
45.6,48,491,2150000000.0,4.8,1,3.0,1,1.0,2,1,1,20221
28.0,79,768,3800000000.0,,1,,5,2.0,2,2,2,27055
100.0,1,4,18000000000.0,6.2,1,40.0,1,5.0,5,4,2,130
70.0,79,762,7500000000.0,,1,,6,4.0,4,4,2,26827
80.0,1,9,16000000000.0,4.6,1,,3,5.0,2,3,2,358
43.0,79,762,4800000000.0,,1,,2,2.0,11,1,2,26824
134.0,1,4,12500000000.0,,,30.0,6,2.0,3,2,1,118
155.0,1,7,23000000000.0,7.0,1,,2,4.0,4,4,2,247
222.7,56,568,6900000000.0,16.0,1,5.0,1,1.0,11,11,3,22333
30.0,1,7,5180000000.0,3.5,1,,4,5.0,3,16,1,295
47.0,79,770,13000000000.0,10.0,1,150.0,8,4.0,5,3,2,27130
228.0,79,778,31900000000.0,,1,20.0,1,4.0,5,6,2,27472
52.0,79,761,4380000000.0,,1,7.0,1,4.0,6,6,2,26773
28.0,79,761,1750000000.0,,4,3.0,1,2.0,3,2,2,26773
52.0,33,326,6500000000.0,4.0,,,4,5.0,5,5,1,12031
123.0,1,5,45600000000.0,14.0,1,,5,5.0,1,11,3,166
188.0,77,751,5500000000.0,8.0,2,7.0,6,2.0,3,3,2,26623
96.0,79,762,5100000000.0,6.0,1,8.0,7,,4,4,1,26794
40.0,1,9,9900000000.0,4.0,1,4.0,8,5.0,4,3,2,349
90.0,1,8,11500000000.0,5.65,1,6.0,2,,3,4,0,337
47.0,79,765,6500000000.0,3.5,1,4.0,6,2.0,3,3,2,26956
48.0,1,9,7200000000.0,3.8,1,3.8,4,6.0,8,9,2,343
25.0,1,6,3400000000.0,5.0,1,,2,4.0,3,2,2,202
61.0,48,492,4690000000.0,4.5,1,4.5,1,4.0,3,3,2,20257
57.0,79,766,7380000000.0,4.0,1,,2,2.0,3,3,2,26989
120.0,48,494,5900000000.0,6.2,1,5.0,6,1.0,1,0,2,20284
82.0,1,5,13800000000.0,4.8,1,,5,7.0,19,20,2,169
108.0,48,494,4650000000.0,6.0,1,9.5,1,2.0,3,3,3,20290
68.0,1,9,13600000000.0,4.0,1,5.0,6,6.0,5,4,2,349
80.0,79,766,39000000000.0,7.5,1,8.0,1,4.0,4,5,2,26965
61.8,79,768,12500000000.0,3.8,1,6.0,4,4.0,4,4,2,27049
101.0,79,765,21500000000.0,,1,,3,,10,3,1,26920
29.0,79,765,4750000000.0,4.3,1,5.0,7,2.0,2,2,2,26908
32.0,1,19,6000000000.0,3.8,1,3.0,2,6.0,4,5,2,625
45.0,1,9,7650000000.0,,1,,3,5.0,9,6,1,370
100.0,1,3,39000000000.0,5.6,1,20.0,2,7.0,10,10,2,109
64.0,79,767,5500000000.0,,1,,2,3.0,5,14,1,27016
65.0,1,8,12480000000.0,5.5,1,8.0,2,6.0,8,6,2,328
92.0,79,771,15000000000.0,,1,,5,5.0,7,8,3,27169
59.0,1,9,15900000000.0,,1,,4,5.0,6,7,1,343
140.0,22,193,15500000000.0,10.0,4,20.0,6,,4,0,2,6679
55.0,1,19,14700000000.0,,1,,4,5.0,0,10,2,592
170.0,79,765,45000000000.0,,1,,3,4.0,10,9,0,26920
80.0,1,5,21500000000.0,4.3,1,15.0,3,7.0,7,7,2,163
132.0,1,9,51000000000.0,,1,,2,,4,10,1,352
85.0,74,725,3500000000.0,,,,5,,2,0,2,25978
50.0,1,5,15000000000.0,5.0,1,,6,7.0,6,7,2,163
46.7,79,765,5790000000.0,11.0,1,4.0,3,2.0,2,2,2,26923
84.0,1,268,19900000000.0,5.0,1,6.0,4,4.0,5,5,2,9552
68.0,79,764,8800000000.0,,1,7.0,4,1.0,2,2,3,26878
72.0,1,5,21500000000.0,4.5,1,10.0,3,5.0,6,4,2,166
125.0,1,9,26250000000.0,,1,2.5,6,8.0,27,7,2,352
45.0,1,5,8800000000.0,3.6,1,5.0,3,5.0,6,7,2,169
30.0,1,20,4000000000.0,,1,,6,3.0,4,3,3,643
48.0,79,764,6500000000.0,,1,,3,3.0,2,2,3,26899
85.0,48,493,10900000000.0,5.0,1,7.5,4,5.0,7,6,2,20272
42.6,79,765,7200000000.0,4.7,1,4.5,6,2.0,2,2,3,26947
54.0,31,312,2650000000.0,3.9,1,5.0,4,4.0,4,4,2,11623
76.0,1,9,14400000000.0,,1,,7,8.0,3,9,1,343
32.0,1,19,5200000000.0,,1,,4,5.0,1,8,2,634
60.9,79,768,11500000000.0,4.0,1,20.0,4,4.0,2,3,2,27043
226.0,31,305,23500000000.0,12.0,1,,4,,4,4,1,11407
51.0,1,1,18000000000.0,4.6,,,7,5.0,4,5,1,7
189.0,79,770,49000000000.0,,1,,4,7.0,2,2,1,27145
88.0,79,767,15200000000.0,5.3,1,,6,1.0,2,2,3,27022
48.0,79,765,6800000000.0,4.0,1,4.0,4,3.0,4,3,2,26929
36.0,1,4,3500000000.0,3.0,1,2.5,4,2.0,2,2,3,139
120.0,79,766,12000000000.0,4.0,1,10.0,7,,8,9,2,26992
35.0,1,19,5150000000.0,4.5,1,3.0,3,5.0,3,4,2,632
89.0,1,17,5785000000.0,,,,3,4.0,7,9,2,520
900.0,49,503,42000000000.0,,,15.0,3,3.0,6,3,2,20413
40.0,1,4,4350000000.0,4.8,1,,7,6.0,3,4,3,136
105.0,1,19,22600000000.0,5.1,1,15.0,5,6.0,8,9,2,626
30.0,1,7,5180000000.0,3.5,1,3.0,5,5.0,3,4,2,283
30.0,1,3,3300000000.0,,,,6,,2,3,1,103
105.0,31,303,18700000000.0,7.0,1,20.0,5,5.0,5,5,3,11305
120.0,48,490,3200000000.0,6.0,1,7.0,4,3.0,3,3,1,20195
135.0,48,493,15000000000.0,8.0,1,10.5,6,,2,2,2,20275
170.0,1,8,14600000000.0,8.0,1,18.0,3,1.0,1,1,1,334
39.0,1,20,6500000000.0,4.0,1,,5,6.0,1,2,2,658
55.0,79,764,6800000000.0,,1,6.0,6,3.0,5,6,2,26875
88.6,79,762,8600000000.0,4.2,1,5.5,6,3.0,4,5,2,26827
37.0,1,6,7000000000.0,5.2,1,3.0,5,5.0,3,4,2,220
55.0,1,5,8800000000.0,,1,,6,5.0,4,6,1,166
51.3,56,568,1800000000.0,5.0,1,2.0,7,2.0,2,1,2,22336
160.0,75,731,6500000000.0,8.0,4,,3,,4,4,2,26380
54.0,1,6,19000000000.0,4.0,1,,6,6.0,6,5,2,223
250.0,1,8,44500000000.0,10.0,1,15.0,3,3.0,4,4,3,340
50.0,1,8,7100000000.0,3.7,1,,6,4.0,4,4,0,340
105.0,79,763,7200000000.0,5.0,1,6.0,2,1.0,2,1,3,26848
71.6,79,765,12500000000.0,,,,3,4.0,11,6,2,26920
62.0,79,762,7000000000.0,4.0,1,7.0,5,4.0,4,5,2,26812
78.0,1,8,7800000000.0,4.3,1,2.0,7,1.0,1,1,0,334
125.0,48,492,21500000000.0,5.0,1,43.0,6,6.0,4,1,1,20236
240.0,80,807,7500000000.0,,4,,2,3.0,4,11,2,28168
64.0,1,19,13800000000.0,,1,,6,,13,14,2,592
60.0,79,764,4500000000.0,,,,5,2.0,2,2,2,26898
53.0,1,8,5240000000.0,3.7,1,10.0,7,5.0,5,5,1,340
160.0,60,593,4700000000.0,6.0,4,11.0,6,2.0,3,3,0,22966
81.0,1,8,17500000000.0,,1,,5,,3,0,2,337
262.0,79,763,51950000000.0,11.0,1,18.0,5,4.0,5,5,2,26866
180.0,48,493,12000000000.0,,1,,5,,12,0,2,20266
70.0,1,8,17800000000.0,5.0,1,3.0,3,4.0,6,4,2,331
40.0,1,20,6500000000.0,4.0,1,3.0,3,6.0,5,5,2,640
90.3,79,760,37000000000.0,4.3,1,,4,4.0,0,4,1,26755
90.0,48,495,5800000000.0,4.5,1,5.5,1,3.0,3,3,2,20260
65.0,1,5,27000000000.0,,1,,4,6.0,4,10,2,167
70.0,56,568,3950000000.0,5.0,1,4.5,2,3.0,2,4,2,22390
61.0,79,766,6400000000.0,4.5,1,5.0,6,,3,1,2,26998
58.3,79,771,19000000000.0,,,,6,7.0,0,5,2,27178
129.2,48,492,13800000000.0,5.0,1,10.0,1,3.0,3,4,3,20257
138.0,80,807,5500000000.0,,4,,5,4.0,8,2,2,28168
100.0,79,767,12000000000.0,5.0,1,16.0,6,1.0,2,2,2,27013
44.0,1,1,5180000000.0,3.7,,,2,4.0,4,4,2,6
119.0,79,767,8199999999.999999,,1,6.0,5,,1,1,0,27013
120.0,80,807,6400000000.0,,4,,5,4.0,7,12,2,28168
40.0,1,8,14000000000.0,3.3,1,5.0,1,4.0,5,6,1,340
116.0,79,767,11900000000.0,5.0,1,16.0,4,1.0,2,2,2,27013
479.8,56,568,9200000000.0,19.0,,7.0,6,2.0,4,4,2,22390
80.0,79,766,9000000000.0,4.0,1,4.0,3,3.0,6,2,3,27004
72.0,79,760,27000000000.0,,1,,3,3.0,4,5,1,26734
62.0,1,19,9800000000.0,,1,,2,,5,14,2,592
87.5,79,775,30000000000.0,12.0,1,,6,6.0,8,3,2,27385
113.5,1,8,9900000000.0,8.2,1,,3,2.0,4,4,1,340
84.0,1,6,36000000000.0,7.0,1,,3,8.0,1,5,2,199
65.0,1,5,33500000000.0,5.0,1,20.0,6,7.0,7,7,2,163
95.0,1,19,45000000000.0,10.0,,10.0,6,4.0,5,4,2,631
67.7,1,8,9700000000.0,5.8,1,,5,2.0,2,2,2,325
77.0,1,5,22000000000.0,,1,,5,4.0,4,4,2,167
13.0,79,778,1700000000.0,2.5,1,2.0,6,2.0,1,1,2,27475
60.0,1,8,14800000000.0,4.0,1,10.0,4,2.0,2,2,2,322
64.0,79,760,8199999999.999999,4.0,,,4,,6,2,1,26737
77.0,1,5,35900000000.0,6.7,1,7.0,1,8.0,8,12,2,157
48.0,1,8,4800000000.0,4.0,1,,3,5.0,4,5,1,340
84.0,79,768,11800000000.0,,1,,2,4.0,5,3,2,27046
62.0,1,1,22000000000.0,6.0,1,4.0,8,4.0,5,4,1,31
80.0,1,8,18500000000.0,3.6,1,15.0,5,5.0,8,6,1,325
57.0,1,5,15800000000.0,5.0,1,,6,10.0,16,16,2,163
66.0,1,268,18500000000.0,3.26,1,20.0,2,4.0,3,3,2,9542
432.5,56,568,28000000000.0,30.0,1,13.0,8,3.0,3,5,0,22327
58.0,1,268,16500000000.0,4.0,1,20.0,6,5.0,6,6,2,9550
55.0,1,8,13500000000.0,3.8,1,10.0,6,5.0,4,4,2,325
44.0,1,1,5180000000.0,3.7,1,2.0,5,4.0,4,4,2,6
50.0,1,1,27000000000.0,4.5,1,,2,5.0,11,3,1,31
300.67,79,766,42300000000.0,8.64,1,,3,6.0,2,7,1,26965
64.5,79,766,12900000000.0,4.0,1,12.0,8,4.0,5,4,2,27004
120.0,56,568,9500000000.0,8.0,4,13.0,7,3.0,4,4,3,22357
100.0,1,4,14000000000.0,5.7,1,,4,4.0,4,0,2,139
45.0,1,1,6300000000.0,,,,5,5.0,1,7,2,22
78.0,48,491,18000000000.0,4.9,1,15.0,8,4.0,5,5,2,20218
67.0,74,721,1600000000.0,5.0,1,12.0,6,2.0,2,2,2,25849
40.0,1,1,7600000000.0,,,,2,5.0,3,0,1,28
61.0,1,8,16200000000.0,3.8,1,10.0,3,5.0,5,5,2,340
90.0,1,4,18000000000.0,6.0,,13.5,5,6.0,4,7,2,136
138.0,1,7,31000000000.0,4.3,1,15.0,6,7.0,12,11,2,280
83.0,79,768,22500000000.0,,,,5,4.0,7,7,2,27085
45.5,79,778,3600000000.0,6.4,1,2.0,5,2.0,3,2,0,27475
190.0,1,3,31800000000.0,,,,7,9.0,30,9,1,112
110.0,1,3,29000000000.0,6.2,,,3,9.0,6,6,1,112
97.0,1,8,18400000000.0,6.0,1,4.0,7,1.0,1,1,2,334
144.0,79,771,50000000000.0,,,,7,6.0,6,17,1,27172
42.0,79,761,1950000000.0,,,,7,2.0,6,5,1,26770
24.0,1,8,2500000000.0,3.2,1,,7,3.0,2,2,1,313
100.0,74,723,3070000000.0,,1,,5,3.0,3,3,2,25912
35.0,1,268,5400000000.0,3.5,1,3.0,6,5.0,5,4,2,9551
102.0,79,771,20000000000.0,,,,2,,5,3,1,27163
35.0,79,770,6100000000.0,,,,5,4.0,3,9,2,27145
34.0,79,778,6400000000.0,4.25,1,8.0,7,4.0,4,3,3,27478
80.0,74,721,1430000000.0,,1,,5,2.0,3,2,2,25813
176.0,48,492,36500000000.0,,1,10.5,1,4.0,12,0,1,20239
137.0,1,8,10300000000.0,9.0,1,10.0,7,1.0,1,1,1,334
90.0,74,718,3100000000.0,5.0,1,,3,3.0,3,3,2,25760
288.0,79,764,25000000000.0,,1,,6,,10,6,2,26878
70.0,79,774,41000000000.0,4.0,,,3,6.0,2,8,1,27307
63.2,56,568,4980000000.0,3.99,1,10.0,5,3.0,3,2,3,22375
31.0,1,274,4650000000.0,4.65,1,3.0,1,5.0,3,4,3,9853
100.0,79,771,39000000000.0,4.0,,,2,7.0,11,14,1,27172
55.0,79,777,5800000000.0,4.5,1,8.0,4,5.0,5,5,2,27436
60.0,1,268,4750000000.0,,1,,2,4.0,0,4,2,9565
52.2,1,21,14400000000.0,4.45,1,10.0,3,5.0,10,11,2,619
35.0,1,5,9500000000.0,,1,,3,5.0,11,7,2,166
65.0,1,7,15500000000.0,5.5,1,5.0,5,6.0,8,5,2,295
50.0,79,771,9000000000.0,4.5,1,,6,4.0,3,3,2,27172
63.0,1,274,3000000000.0,,1,,4,3.0,3,2,3,9892
41.0,1,21,9800000000.0,3.0,1,,4,7.0,5,18,2,619
924.0,49,503,34800000000.0,6.4,1,4.0,2,3.0,15,15,2,20422
50.0,79,768,10800000000.0,5.0,,,4,4.0,4,5,1,27052
100.0,1,8,18500000000.0,15.0,1,5.0,7,6.0,10,6,0,340
39.0,1,19,9500000000.0,3.5,1,,5,5.0,3,0,2,592
101.0,56,568,6700000000.0,,4,13.0,6,3.0,3,4,2,22357
210.0,1,274,20000000000.0,,1,,4,,6,12,1,9877
82.0,79,771,9780000000.0,8.0,1,6.0,5,,6,7,2,27169
52.0,79,762,6000000000.0,4.0,,6.0,1,3.0,3,4,2,26800
62.0,79,771,7800000000.0,,1,,2,2.0,9,9,2,27172
69.1,79,771,17000000000.0,,1,,5,6.0,6,6,1,27169
27.8,79,776,3580000000.0,2.76,1,,6,2.0,2,2,2,27415
162.0,33,326,23890000000.0,9.0,4,20.0,6,5.0,5,5,0,12034
100.0,72,712,800000000.0,5.0,1,7.0,2,,5,5,2,25735
85.0,79,771,10900000000.0,8.0,,6.0,4,,2,10,2,27169
85.2,56,568,10000000000.0,6.0,1,35.0,7,4.0,5,4,2,22357
40.0,1,268,5750000000.0,4.9,1,2.5,5,5.0,4,4,3,9544
78.0,79,762,7500000000.0,4.3,1,8.0,6,4.0,4,4,3,26809
64.0,79,762,6390000000.0,4.0,1,5.0,6,2.0,2,2,2,26812
64.5,79,770,12500000000.0,4.5,1,8.0,8,3.0,4,4,2,27127
140.0,79,778,20000000000.0,7.0,4,20.0,6,4.0,5,5,1,27493
147.8,74,718,2750000000.0,9.0,1,3.0,3,,2,1,1,25750
39.0,79,766,6500000000.0,3.1,1,8.0,4,2.0,2,2,2,26968
92.8,79,770,15500000000.0,,1,,5,3.0,4,4,2,27136
76.0,79,767,10800000000.0,4.0,,,5,,2,18,1,27019
101.0,79,768,13000000000.0,5.0,,6.0,5,2.0,6,13,2,27070
40.0,79,766,8500000000.0,,1,6.0,3,3.0,10,6,2,26977
52.0,79,770,10000000000.0,,1,5.0,6,4.0,4,4,2,27136
30.0,79,766,4000000000.0,5.0,,5.0,2,,2,1,1,26998
105.0,79,769,9500000000.0,5.86,1,,5,,1,10,2,27097
20.0,1,7,10900000000.0,3.0,1,20.0,5,5.0,3,4,2,295
58.5,79,766,5600000000.0,4.5,1,,6,2.0,8,0,1,27007
80.0,79,765,25000000000.0,,,,3,5.0,9,18,2,26944
80.0,79,767,10500000000.0,4.0,1,12.0,6,3.0,3,4,3,27022
50.0,79,771,8900000000.0,4.5,1,,7,5.0,16,2,2,27199
32.0,79,776,5990000000.0,3.2,1,4.0,2,3.0,4,3,2,27397
82.0,79,770,20500000000.0,4.5,,5.0,6,6.0,5,0,2,27142
42.0,1,9,8550000000.000001,,1,,5,5.0,6,4,2,358
90.0,80,807,3750000000.0,6.0,1,10.0,1,3.0,5,5,3,28162
62.0,1,8,14000000000.0,4.5,1,8.0,5,7.0,6,7,2,322
135.6,91,899,15500000000.0,6.0,1,30.0,5,,1,1,1,30745
104.4,79,767,9850000000.0,,1,12.0,3,3.0,0,0,2,27016
56.0,79,777,4000000000.0,4.0,,,5,3.0,9,1,1,27460
110.0,79,762,17000000000.0,,1,,8,4.0,4,6,2,26809
61.0,48,491,6800000000.0,4.0,1,33.0,6,3.0,3,3,3,20206
100.0,48,495,6200000000.0,5.0,1,7.5,8,3.0,3,4,2,20314
81.0,79,784,4700000000.0,5.5,1,8.0,4,3.0,3,4,1,27592
56.0,79,784,3600000000.0,,1,5.0,3,2.0,3,10,2,27580
110.0,79,762,17000000000.0,,,,8,4.0,4,6,1,26809
150.0,80,803,6500000000.0,,,,4,,1,0,1,28012
65.0,1,8,11900000000.0,5.0,1,8.0,6,6.0,6,6,2,310
35.0,1,277,1790000000.0,,,,6,4.0,4,3,2,10015
110.0,79,762,17000000000.0,5.0,,20.0,8,4.0,4,5,1,26809
93.7,79,762,7900000000.0,4.0,1,6.0,8,3.0,3,3,0,26827
140.0,79,766,18000000000.0,5.8,1,12.0,3,2.0,4,5,3,26968
54.8,56,568,4200000000.0,4.8,,8.0,4,4.0,5,6,1,22330
96.0,56,568,2980000000.0,11.0,,,5,2.0,3,2,2,22327
630.0,48,494,27000000000.0,15.0,1,40.0,5,2.0,3,3,1,20290
110.0,79,762,17000000000.0,20.0,1,20.0,8,4.0,4,5,3,26809
160.0,79,769,45000000000.0,8.0,1,30.0,6,5.0,8,13,1,27091
240.0,48,494,31000000000.0,12.0,1,7.5,5,4.0,4,4,0,20287
116.0,79,772,16500000000.0,4.1,1,12.0,4,3.0,2,2,2,27208
159.0,79,785,16500000000.0,,,,3,2.0,3,2,1,27619
300.0,48,494,31000000000.0,16.0,1,7.0,8,3.0,4,3,2,20284
108.0,79,765,15700000000.0,,1,,4,4.0,5,6,1,26905
80.0,79,772,15500000000.0,4.0,1,25.0,5,2.0,3,3,1,27208
45.0,1,4,7450000000.0,,1,4.0,7,5.0,3,4,2,148
40.0,1,6,7920000000.0,3.5,1,3.5,1,5.0,5,6,2,232
90.0,79,778,5800000000.0,,1,,2,2.0,3,2,3,27475
40.0,1,8,5000000000.0,4.0,1,3.0,8,5.0,3,4,1,328
49.0,79,764,8500000000.0,,1,6.0,3,5.0,4,5,2,26897
130.0,79,762,16500000000.0,8.0,1,,6,4.0,5,4,3,26812
130.0,1,6,39000000000.0,8.5,,,1,3.0,2,8,2,190
80.0,79,772,14000000000.0,4.0,1,10.0,5,3.0,6,6,1,27208
37.0,79,768,8500000000.0,,1,,3,3.0,3,3,1,27058
41.0,1,275,2850000000.0,4.54,1,7.0,4,3.0,4,3,3,9937
56.0,33,326,6400000000.0,,1,,4,5.0,2,2,0,12031
200.0,79,786,19000000000.0,10.0,4,12.0,4,3.0,5,4,1,27655
221.0,72,712,800000000.0,5.0,1,8.0,2,,10,10,3,25732
69.5,1,268,15600000000.0,13.5,1,9.0,7,3.0,3,3,3,9538
870.8,79,783,15000000000.0,17.3,1,25.0,4,3.0,3,3,2,27550
71.0,1,17,3500000000.0,,1,,7,2.0,10,5,1,520
60.0,79,767,6900000000.0,,1,10.0,6,3.0,3,3,3,27037
93.2,79,775,23000000000.0,4.0,1,20.0,6,5.0,8,1,1,27385
28.0,1,6,4800000000.0,,1,,7,4.0,4,3,2,238
90.0,1,6,50000000000.0,,,,6,,0,8,2,187
70.0,1,1,21000000000.0,7.0,1,,2,5.0,4,7,3,19
52.0,1,8,5700000000.0,3.8,1,,8,4.0,4,3,2,313
69.5,1,268,15600000000.0,13.5,1,7.5,7,3.0,3,3,2,9538
226.0,31,305,23500000000.0,,1,,4,,1,6,2,11407
90.0,79,778,16200000000.0,,1,,3,3.0,4,5,2,27493
320.0,75,742,15360000000.0,,4,,5,3.0,3,4,1,26476
208.0,79,771,45000000000.0,,,,7,,5,0,1,27163
65.0,1,268,16500000000.0,6.5,1,23.0,6,7.0,1,1,0,9886
100.0,1,19,5200000000.0,,1,,3,,4,4,0,628
100.0,1,20,22000000000.0,4.8,,,6,,5,4,1,643
52.0,79,777,6350000000.0,,1,20.0,7,3.0,3,3,2,27463
90.0,80,803,3500000000.0,,2,12.0,3,2.0,4,3,2,28012
52.0,79,764,5200000000.0,4.5,1,6.0,2,2.0,2,2,3,26881
229.0,79,763,32000000000.0,14.0,1,14.0,7,4.0,5,6,3,26866
94.0,1,19,19900000000.0,7.0,1,3.0,4,7.0,23,23,2,637
93.0,1,9,20000000000.0,13.0,1,4.0,2,8.0,20,20,2,370
58.0,1,268,12500000000.0,4.0,1,23.0,5,5.0,4,4,2,9542
45.0,79,767,3500000000.0,4.0,1,3.0,6,1.0,2,2,1,27013
48.0,33,326,5300000000.0,,,,6,5.0,4,3,1,12034
105.0,31,303,14500000000.0,,1,,5,5.0,6,8,1,11305
84.0,79,766,23000000000.0,,,,3,,4,3,1,26998
112.0,38,380,12500000000.0,12.5,1,15.0,6,4.0,4,4,0,14797
120.0,27,261,6500000000.0,6.0,1,15.0,3,3.0,4,4,0,9397
100.0,79,778,11000000000.0,,1,,1,4.0,16,16,1,27481
78.1,1,6,13000000000.0,,,,3,,11,14,1,238
150.0,79,770,29000000000.0,,,,1,5.0,1,1,1,27133
165.0,31,305,20000000000.0,,1,,5,,7,2,1,11407
100.0,79,785,10500000000.0,5.0,2,20.0,6,4.0,5,5,3,27619
105.0,79,766,42000000000.0,4.6,1,30.0,3,6.0,12,12,2,27004
62.0,79,765,10500000000.0,4.7,1,5.0,2,3.0,3,4,2,26908
75.0,79,767,10500000000.0,4.0,1,16.0,4,3.0,1,1,1,27028
240.0,79,777,38000000000.0,12.0,1,12.0,7,3.0,6,7,1,27451
